"level_name_2","level_name_3","brand_name","company_name","company_intro","renqi","address","page_num"
"运动品牌","运动服饰","NIKE耐克","苏州耐克体育用品有限公司","1972 年 NIKE公司正式成立。其前身是由现任NIKE总裁菲尔 耐特以及比尔 鲍尔曼教练投资的蓝带体育公司。 1973 年全美2000米到10000米跑记录创造者佩里 方庭成为第一个穿NIKE运动鞋的田...","20.6万","江苏苏州",5
"女装品牌","成熟女装","CAROLINE卡洛琳","欣贺股份有限公司","CAROLINE女装为25-45岁时尚品位女性量身打造，CAROLINE女装以独有的简洁、明快风格，活泼大方的色彩，CAROLINE女装诠释时尚而不失张扬，恬静而不失活泼的品牌精髓。CAROLINE女装让面...","5.6万","福建",5
"女装品牌","淑女装","XINAI歆艾","广州歆艾服装有限公司","Admxin Ai歆艾布衣棉麻女装品牌：香港城市布衣服饰有限公司是一家集原创设计、生产及销售Admxin Ai歆艾布衣棉麻女装品牌专业时尚公司，公司以敏锐的时尚把握、先进的管理制度、完美的...","1.5万","广东广州",5
"女装品牌","时尚女装","esons","广州传承服装有限公司","中国原创设计品牌，灵感来源于时尚之都米兰，设计兼顾国际时尚和用户体验，以重塑和展现客户的优美身姿和时尚品味为目的。 　　esons创立于2010年，并于当年起陆续进驻全国一二线城市...","16.7万","广东广州",5
"女装品牌","时尚女装","MUTINZE慕天姿","尚仄(北京)国际时装有限公司","MUTINZE慕天姿女装品牌：“慕天姿”是尚仄公司力推的一个以连衣裙为尖刀产品，多品类，多系类的成熟女装品牌。为成熟女性在工作生活中带来自信、从容而不失智慧的典雅气息的同时，致...","4002","北京大兴区",5
"女装品牌","时尚女装","CANNAGAICY戛娜巨式","东莞市天布服饰有限公司","品牌介绍CANNAGAICY戛娜巨式女装源于梦幻之都法国巴黎，她情迷欧洲时尚艺术，有着与生俱来的高贵气质，自由、独立、永恒完美是主题，精致奢华是CANNAGAICY戛娜巨式鲜明的个性，CANNAG...","94","广东",5
"女装品牌","淑女装","ONE MORE","宁波中哲文墨品牌管理有限公司","ONE MORE女装品牌宁波中哲文墨品牌管理有限公司系宁波和合杰斯卡服饰（GXG)有限公司旗下之子公司，负责开发女装(ONE MORE)品牌。宁波中哲文墨品牌管理有限公司成立于2011年8月，自成...","16.2万","浙江宁波",5
"女装品牌","轻奢女装","Stella McCartney丝黛拉·麦卡妮","丝黛拉麦卡妮（上海）贸易有限公司","丝黛拉麦卡妮（Stella McCartney）出生于英国伦敦，在乡村地区长大，1995年毕业于英国中央圣马丁艺术与设计学院(Central St Martins)。她推出的首个时装系列个性鲜明，剪裁大胆，充满...","257","上海",5
"运动品牌","运动服饰","PUMA彪马","北京怡康和贸易有限公司","北京怡康和贸易有限公司是香港太古集团旗下从事运动休闲产品销售的公司，是Puma和Columbia在中国区的总代理。中国分店 ： Puma的产品在广州、杭州、南京和西安开设Puma店铺。Puma在全...","9.2万","北京朝阳区",5
"设计师品牌","设计师女装品牌","圣迪奥S·DEER","南京圣迪奥时装有限公司","S·DEER The feeling you are looking for……SDEER女装品牌建立至今十六年， 坚持以品质修炼自身，将高雅的艺术态度贯穿于设计上，更渗透在企业管理中。 在如今高速发展的商业节...","21.9万","江苏南京",5
"运动品牌","运动服饰","乔丹","乔丹体育股份有限公司","从2000年到2011年，诞生于福建晋江的乔丹体育走过了奋发图强、稳步成长的十余年。伴随着中国体育事业的辉煌跨越，今天的乔丹体育已跃然成为中国运动服饰行业的领先品牌。    乔丹体育...","7.4万","福建",5
"男装品牌","休闲男装","LANVIN","兰衣坊（上海）商业有限公司","兰衣坊（上海）商业有限公司是法国高级时装品牌LANVIN于中国的独家授权公司。 LANVIN服饰精品由Jeanne lanvin成立于1889年，是法国顶尖时尚品牌，产品包括高级男女成衣，皮具，服装配...","1.5万","上海普陀区",5
"女装品牌","电商女装","双陈壹张","杭州双陈壹张服饰有限公司","杭州双陈壹张服饰有限公司以毛呢大衣、针织系列产品为核心，以“提升消费者的着装艺术与生活品质”为核心理念，打造与品牌投资人、服装集成店、时尚买手及媒体的零距离商业平台。杭州...","26","浙江杭州",6
"女装品牌","休闲女装","Puella","上海拉夏贝尔服饰股份有限公司","PUELLA女装品牌：拉夏贝尔旗下品牌，全新“PUELLA”取其古意大利语“小女人”的本意，意在为消费者打造潮流时尚的搭配技巧和自由...全新的“PUELLA”将致力于打造为国内最具亲和力的...","3.2万","上海徐汇区",6
"女装品牌","休闲女装","GMXY古木夕羊","浙江海明实业有限公司","GMXY古木夕羊女装品牌介绍：企业简介：这是一个关于友情和承诺的故事。很多年前，在一个夏天的黄昏，有四个儿时玩伴相约长大后要记得彼此间这份珍贵的情谊，还能相互牵挂，于是他们各...","6.3万","浙江杭州",6
"女装品牌","时尚女装","MISS FIVE伍小姐","上海羽皇服饰有限公司","上海羽皇服饰有限公司MISS FIVE（伍小姐）自主原创女装羽绒服品牌的优秀女装企业，为国内众多时尚女装品牌提供ODM、OEM服务。　　设计风格：坚持设计应该给予羽绒服穿搭留有足够的空...","27","上海闸北区",6
"男装品牌","商务男装","SATCHI沙驰","上海沙驰服饰有限公司","上海沙驰服饰有限公司是意大利SATCHI沙驰男装品牌系列产品中国地区唯一总代理。公司致力于把SATCHI品牌男装系列带入中国市场的同时，更是期望把来自欧洲的时尚和尊贵与国人分享。 SAT...","11.4万","上海普陀区",6
"女装品牌","时尚女装","DOUBLOVE","浙江贝爱服装有限公司","DOUBLOVE女装品牌是继浙江雅莹服装有限公司tbf女装品牌之后推出的时尚品牌，浙江雅莹服装有限公司是一家集研发、营销、信息、物流、生产于一体的中意合资女装品牌公司,拥有知名女装品...","3.2万","浙江嘉兴",6
"设计师品牌","设计师女装品牌","邓皓(DengHao)","深圳市邓皓时尚服饰有限公司","DengHao邓皓女装品牌介绍：   深圳市邓皓时尚服饰有限公司成立于1993年3月，邓皓女装是一家集针织、梭织面料时装设计、生产和销售一体化的专业品牌时装公司，公司主导品牌邓皓女装秉...","4万","广东深圳",6
"女装品牌","时尚女装","SwKzii","深圳市依洁思服装有限公司","深圳市依洁思服装有限公司，座落于改革开放的前延，年轻富有创造力的滨海城市——深圳。公司落地人口密集，人才集聚地龙岗区布吉大芬油画基地房。公司占地面积一千多平方米，从设计研...","32","广东深圳",6
"男装品牌","时尚男装","ALT锋尚男装","广州蒙尔特应用复合材料有限公司","ALT FINE ISM品牌简介ALT FINE ISM品牌创立于2006年，是一个追求先锋潮流、崇尚精致时尚的锋尚男装品牌，其精致、优雅、干练、低调的摩登学院风格深受年轻男士的推崇和追随。其中，AL...","12.8万","广东广州",6
"女装品牌","淑女装","朵以","广州市朵以服饰有限公司","朵以女装广州市朵以服饰有限公司是集设计、生产、销售中高档朵以女装品牌于一体的专业服装公司。 朵以女装1998年成立至今，朵以女装已发展成为拥有800多员工，厂房面积逾万平方米的广...","13.1万","广东广州",6
"女装品牌","轻奢女装","IMMOBILE尹默","上海尹默服饰有限公司","THRROB-IMMOBILE尹默系浙江玖姿实业股份有限公司旗下的上海尹默服饰有限公司于2008年推出的高端时尚女装品牌，其时尚程度与世界顶级品牌相近且更具个性，而价格却为大多数中国消费者...","4.5万","上海长宁区",6
"内衣品牌","女性内衣","蜜感","成都红红红内衣品牌管理有限公司","蜜感内衣品牌是一个能让亿万人勾起情感的记忆，并以朋友的名义分享快乐，以亲人的名义呵护成长，以爱人的名义定制浪漫，以真我的名义情暖世人！并致力于引领和践行中国内衣事业的健康...","16","四川成都",6
"设计师品牌","设计师女装品牌","JNBY江南布衣","杭州江南布衣服饰有限公司","jnby江南布衣女装是杭州江南布衣服饰有限公司旗下的主力品牌，jnby江南布衣女装品牌推崇“自然、健康、完美”的生活方式， ""Joyful Natural Beauteous Yourself.""这四个单...","59.2万","浙江杭州",6
"服装品牌","休闲品牌","HAZZYS","中国总代理:上海润雅时装有限责任公司","HAZZYS男装品牌：HAZZYS是韩国LG时装集团旗下休闲品牌。创立于1974年的LG时装集团是韩国最大的时装集团之一，倡导生活与时尚理念，旗下品牌包括HAZZYS、DAKS、MAESTRO、TNGT、MOGC、A...","6.4万","上海长宁区",6
"男装品牌","商务男装","HUGO BOSS","雨果博斯（上海）商贸有限公司","Hugo Boss，是世界知名奢侈品牌，源于德国，主营男女服装，香水，手表，及其它配件。自1923年起，Hugo Boss这个名字就成为了时尚男士服装的代名词，专事出品世界顶级的高品质男装。第...","1.5万","上海静安区",6
"女装品牌","韩国女装","dotacoko帛可","深圳市帛可时装有限公司","公司简介深圳市帛可服装贸易有限公司，是以专业设计、生产、销售，国际贸易为一体的时装企业,公司旗下拥有韩系知名哦、品牌“dotacoko”，以国外时装流行趋势进行产品研发，以专业的...","2万","广东深圳",6
"运动品牌","运动服饰","PUMA彪马","北京怡康和贸易有限公司","北京怡康和贸易有限公司是香港太古集团旗下从事运动休闲产品销售的公司，是Puma和Columbia在中国区的总代理。中国分店 ： Puma的产品在广州、杭州、南京和西安开设Puma店铺。Puma在全...","9.2万","北京朝阳区",6
"女装品牌","休闲女装","VERO MODA","丹麦绫致公司中国北京代表处","VERO MODA是丹麦服装集团bestseller旗下最著名的品牌。VERO MODA来自丹麦的北欧风情曾经奢华的波希米亚风尚，天真的回归自然，成熟的内在气质，都是EROMODA表现自我的方式。VERO MODA...","22.9万","北京朝阳区",6
"运动品牌","运动服饰","Under Armour","安德阿镆贸易(上海)有限公司","Under Armour，全球顶尖高端<功能性>运动品牌由前美国马里兰大学橄榄球选手凯文·普朗克(Kevin Plank)于1996年创立，总部位于美国马里兰州巴尔地摩市。秉承“让运动者更强...","4938","上海黄浦区",6
"服装品牌","羽绒服品牌","ERAL艾莱依","浙江艾莱依羽绒制品有限公司","艾莱依时尚中国，羽绒服潮流的开创者！... 艾莱依羽绒服始创于1997年底，总部设在浙江丽水。集团在平湖及丽水两地拥有总建筑面积达75000平方米的现代化工业园两座。艾莱依羽绒服浙江...","8.4万","浙江丽水",6
"女装品牌","时尚女装","MISS FIVE伍小姐","上海羽皇服饰有限公司","上海羽皇服饰有限公司MISS FIVE（伍小姐）自主原创女装羽绒服品牌的优秀女装企业，为国内众多时尚女装品牌提供ODM、OEM服务。　　设计风格：坚持设计应该给予羽绒服穿搭留有足够的空...","27","上海闸北区",7
"男装品牌","商务男装","SATCHI沙驰","上海沙驰服饰有限公司","上海沙驰服饰有限公司是意大利SATCHI沙驰男装品牌系列产品中国地区唯一总代理。公司致力于把SATCHI品牌男装系列带入中国市场的同时，更是期望把来自欧洲的时尚和尊贵与国人分享。 SAT...","11.4万","上海普陀区",7
"女装品牌","时尚女装","DOUBLOVE","浙江贝爱服装有限公司","DOUBLOVE女装品牌是继浙江雅莹服装有限公司tbf女装品牌之后推出的时尚品牌，浙江雅莹服装有限公司是一家集研发、营销、信息、物流、生产于一体的中意合资女装品牌公司,拥有知名女装品...","3.2万","浙江嘉兴",7
"设计师品牌","设计师女装品牌","邓皓(DengHao)","深圳市邓皓时尚服饰有限公司","DengHao邓皓女装品牌介绍：   深圳市邓皓时尚服饰有限公司成立于1993年3月，邓皓女装是一家集针织、梭织面料时装设计、生产和销售一体化的专业品牌时装公司，公司主导品牌邓皓女装秉...","4万","广东深圳",7
"女装品牌","时尚女装","SwKzii","深圳市依洁思服装有限公司","深圳市依洁思服装有限公司，座落于改革开放的前延，年轻富有创造力的滨海城市——深圳。公司落地人口密集，人才集聚地龙岗区布吉大芬油画基地房。公司占地面积一千多平方米，从设计研...","34","广东深圳",7
