company_name,province,location,size,nature,business,page_num
桐乡华宝制衣有限公司,浙江,浙江嘉兴,100 - 499人,,"女装, 童装",28
南京名鹰服饰开发有限公司,江苏,江苏南京,100 - 499人,私营．民营企业,"男装, 女装, 童装, 饰品, 职业装",28
美合佳彦,浙江,浙江杭州,1 - 49人,私营．民营企业,女装,28
湖州罗小朵服饰有限公司,浙江,浙江湖州,1 - 49人,私营．民营企业,童装,28
深圳市叶子服装实业有限公司 艺之卉,广东,广东深圳,100 - 499人,私营．民营企业,女装,28
上海饰的网络科技有限公司,上海,上海,100 - 499人,私营．民营企业,面辅料,28
江苏国泰亿盛实业有限公司,江苏,江苏苏州,500 - 999人,国有企业,"男装,女装,童装,运动休闲,面辅料",28
上海湘轩服饰有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,"女装,毛衫针织",28
杭州态美服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,28
杭州卓涛纺织有限公司,浙江,浙江杭州,1 - 49人,私营．民营企业,女装,29
北京欧丽莎服饰有限公司,北京,北京,100 - 499人,,女装,29
上海雅帛国际贸易有限公司,上海,上海,50 - 99人,私营．民营企业,毛衫针织,29
湖州织里龙之翔服饰有限公司,浙江,浙江湖州,100 - 499人,私营．民营企业,童装,29
北京靓诺派时装有限公司,北京,北京顺义,500 - 999人,私营．民营企业,"男装,女装,童装",29
杭州小丑鱼服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,"内衣, 童装, 家纺",29
杭州卡贝杰服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,童装,29
郑州领秀梦舒雅服饰有限公司,河南,河南郑州,1000人以上,私营．民营企业,女装,29
北京燕达菲服装服饰有限公司,浙江,浙江嘉兴,50 - 99人,私营．民营企业,女装,29
宁波太平鸟悦尚童装有限公司,浙江,浙江宁波,1000人以上,国内上市公司,童装,29
上海展献贸易有限公司,上海,上海,1 - 49人,外商独资．外企办事处,"男装, 女装, 正装, 婚纱礼服, 职业装",30
青岛诺米服饰有限公司,山东,山东青岛,,,女装,30
杭州冬涵服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,"女装, 羽绒服",30
苏州赫拉网络科技有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,"童装,毛衫针织,家纺,内衣,女装",30
杭州弘致服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,女装,30
温州市众诚品牌管理有限公司,浙江,浙江温州,100 - 499人,私营．民营企业,"男装,女装",30
金华洁灵家居用品有限公司,浙江,浙江金华,1000人以上,私营．民营企业,"面辅料,家纺",30
嘉兴易捷网络技术有限公司,浙江,浙江嘉兴,1 - 49人,私营．民营企业,"女装,童装,其他",30
老河口市昱坤纺织品有限公司,湖北,湖北襄樊,,,"男装, 女装, 童装, 牛仔",30
浙江百酷服饰有限公司,浙江,浙江绍兴,100 - 499人,私营．民营企业,其他,30
上海意上实业有限公司,上海,上海,50 - 99人,私营．民营企业,"女装,男装,毛衫针织",31
江苏大华联合纺织品有限公司,江苏,江苏无锡,1 - 49人,外商独资．外企办事处,"童装, 毛衫针织, 面辅料",31
上海丝繁服装有限公司,上海,上海,1 - 49人,私营．民营企业,"女装,内衣,袜业,泳装,面辅料",31
青岛唯思瑞服饰有限公司,山东,山东济南,50 - 99人,私营．民营企业,"男装, 女装, 羽绒服",31
欧梵臣（厦门）服饰有限公司,福建,福建厦门,100 - 499人,私营．民营企业,女装,31
杭州东田服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,31
山东秋猛电子商务有限公司,山东,山东,100 - 499人,私营．民营企业,男装,31
浙江初禾制衣有限公司,浙江,浙江湖州,100 - 499人,私营．民营企业,"女装, 其他",31
艾溥思贸易（上海）有限公司,上海,上海,1 - 49人,外商独资．外企办事处,女装,31
广州市臣皇服装有限公司,广东,广东广州,50 - 99人,私营．民营企业,男装,31
湖州市织里乖宝宝制衣厂,浙江,浙江湖州,1 - 49人,私营．民营企业,童装,32
厦门嘉哲美学服装设计有限公司,福建,福建厦门,500 - 999人,私营．民营企业,"女装,童装",32
温岭鲨鲨舫服饰有限公司,浙江,浙江杭州,50 - 99人,中外合营(合资．合作),童装,32
上海翊星服饰有限公司,上海,上海青浦,50 - 99人,外商独资．外企办事处,女装,32
上海之禾服饰有限公司,上海,上海松江,500 - 999人,私营．民营企业,"男装,女装,童装",32
广州珊子服饰设计有限公司,广东,广东广州,1 - 49人,私营．民营企业,"女装,毛衫针织",32
杭州真紫雅服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,"男装,女装",32
湖州织里韩衣童社服饰有限公司,浙江,浙江湖州,100 - 499人,外商独资．外企办事处,童装,32
浙江多宝贝婴童用品有限公司,浙江,浙江金华,,,"面辅料, 家纺, 其他",32
福州仟徒品牌管理有限公司,福建,福建福州,100 - 499人,私营．民营企业,男装,32
浙江卡拉扬集团有限公司,上海,上海,1000人以上,私营．民营企业,"箱包,运动休闲,鞋业,童装,女装",33
山东康悦纺织有限公司,山东,山东淄博,500 - 999人,私营．民营企业,职业装,33
鹤山北丰家用纺织品有限公司,广东,广东云浮,1000人以上,港台澳企业,家纺,33
浙江湖州城秀服装公司,浙江,浙江湖州,100 - 499人,私营．民营企业,童装,33
浙江洛霏时装有限公司,浙江,浙江湖州,100 - 499人,外商独资．外企办事处,"女装, 羽绒服",33
江苏康之良品服饰有限公司,江苏,江苏常熟,1000人以上,外商独资．外企办事处,男装,33
佛山顶尖婴童服饰有限公司,广东,广东佛山,1 - 49人,其它,童装,33
博克国际（香港）有限公司,广东,广东深圳,100 - 499人,私营．民营企业,其他,33
杭州首爱服饰有限公司,浙江,浙江杭州,100 - 499人,外商独资．外企办事处,童装,33
江阴仁茂商贸有限公司,江苏,江苏无锡,1 - 49人,外商独资．外企办事处,童装,33
木瓜汁童装,浙江,浙江台州,500 - 999人,私营．民营企业,童装,34
新郑市雷鸣制衣厂,河南,河南郑州,100 - 499人,私营．民营企业,女装,34
桐乡市贝臣服饰有限公司,浙江,浙江嘉兴,100 - 499人,,女装,34
杭州优弥服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,女装,34
佛山市优越伽乐服饰有限公司,广东,广东佛山,50 - 99人,私营．民营企业,"女装,内衣,运动休闲",34
广东恩浩内衣实业有限公司,广东,广东佛山,100 - 499人,私营．民营企业,内衣,34
苏州壹品诺莎服饰有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,婚纱礼服,34
服履（上海）企业管理有限公司,上海,上海,50 - 99人,私营．民营企业,男装,34
杭州珑高服装有限公司,浙江,浙江杭州,50 - 99人,外商独资．外企办事处,"女装, 丝绸, 其他",34
苏州雅杰服饰有限公司,江苏,江苏苏州,1 - 49人,中外合营合资．合作,毛衫针织,34
浙江帕特纳服饰发展有限公司,浙江,浙江绍兴,100 - 499人,私营．民营企业,女装,35
镇江海天针织制品有限公司,江苏,江苏镇江,100 - 499人,外商独资．外企办事处,"内衣,女装,男装,运动休闲,毛衫针织",35
东莞市三苑宜友制衣有限公司,广东,广东东莞,500 - 999人,私营．民营企业,童装,35
宁波蒙迪针织有限公司,浙江,浙江宁波,500 - 999人,外商独资．外企办事处,"童装, 运动休闲, 毛衫针织",35
江苏洋太太服饰有限公司,江苏,江苏南通,1 - 49人,外商独资．外企办事处,"男装, 女装, 毛衫针织",35
浙江艾菲服饰有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,"女装,皮革",35
嘉兴浓淡服饰有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,"女装,毛衫针织",35
浙江正亚服饰有限公司,浙江,浙江台州,100 - 499人,私营．民营企业,"男装,女装,童装,毛衫针织",35
浙江科宾智能科技有限公司,浙江,浙江金华,100 - 499人,私营．民营企业,"男装,女装,正装,职业装",35
鑫淼盛发（北京）服装有限公司,北京,北京,50 - 99人,外商独资．外企办事处,"女装,羽绒服",35
北京正乙祥服装设计有限公司,北京,北京,1 - 49人,私营．民营企业,男装,36
青岛靓冠儿婴幼服饰有限公司杭州分公司,山东,山东青岛,100 - 499人,私营．民营企业,童装,36
杭州卡尔菲特童装有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,童装,36
嘉兴市利振服饰有限公司,浙江,浙江嘉兴,50 - 99人,私营．民营企业,"运动休闲,羽绒服,毛衫针织,男装",36
武汉市武公被服有限责任公司,湖北,湖北武汉,100 - 499人,私营．民营企业,"男装,女装,职业装",36
浙江丹蒙服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,"男装, 女装, 皮革, 鞋业, 毛衫针织",36
上海元想国际贸易有限公司,上海,上海,1 - 49人,外商独资．外企办事处,女装,36
杭州盈湖服饰股份有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,童装,36
湖州男生女生品牌管理有限公司,浙江,浙江湖州,100 - 499人,私营．民营企业,童装,36
杭州万帕德服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,女装,36
连云港红动服饰有限公司,江苏,江苏连云港,100 - 499人,外商独资．外企办事处,"童装,运动休闲",37
杭州欧抱抱服装有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,童装,37
江苏国泰国华实业有限公司,江苏,江苏苏州,500 - 999人,国有企业,"男装,女装,牛仔,毛衫针织,面辅料",37
駿業制衣(柬埔寨)有限公司,江苏,江苏苏州,1000人以上,外商独资．外企办事处,其他,37
南京沣力服饰有限公司,江苏,江苏南京,100 - 499人,私营．民营企业,"男装,女装,内衣,皮革,鞋业",37
台州市蓝筹服饰有限公司,浙江,浙江台州,100 - 499人,私营．民营企业,"男装,女装,内衣,泳装",37
肃宁县汉姆思诺针织服装有限公司,河北,河北沧州,100 - 499人,,内衣,37
湖州函炜服饰有限公司,浙江,浙江湖州,100 - 499人,私营．民营企业,童装,37
杭州菱樱贸易有限公司,浙江,浙江杭州,1 - 49人,私营．民营企业,女装,37
龙来服饰（上海）有限公司,上海,上海,500 - 999人,外商独资．外企办事处,女装,37
志界服饰（北京）有限公司,北京,北京,1 - 49人,私营．民营企业,女装,38
湖州苏茉小记有限公司,浙江,浙江湖州,100 - 499人,私营．民营企业,童装,38
泉州时颖服饰有限公司,福建,福建泉州,100 - 499人,中外合营(合资．合作),女装,38
嘉兴市中奥服饰有限公司,浙江,浙江嘉兴,50 - 99人,私营．民营企业,"男装,运动休闲,面辅料",38
上海汉泽实业有限公司,上海,上海,100 - 499人,私营．民营企业,男装,38
苏州火星人服饰设计有限公司,江苏,江苏苏州,50 - 99人,私营．民营企业,"男装,女装,童装,饰品",38
京炎服饰（广州分公司）,北京,北京,50 - 99人,私营．民营企业,女装,38
佛山丝如妃内衣有限公司,广东,广东佛山,1 - 49人,私营．民营企业,内衣,38
苏州亮丽安安全防护用品公司,江苏,江苏苏州,100 - 499人,私营．民营企业,职业装,38
潮州市佳裕时装有限公司,广东,广东潮州,100 - 499人,私营．民营企业,"女装,婚纱礼服,丝绸",38
杭州九着服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,39
晨风（江苏）服装有限公司上海浦东分公司,上海,上海,100 - 499人,私营．民营企业,"男装,女装,童装",39
浙江同力服装有限公司,浙江,浙江金华,1000人以上,私营．民营企业,"男装,女装,童装",39
上海泰浪贸易有限公司,上海,上海,1 - 49人,外商独资．外企办事处,女装,39
广州速塑内衣有限公司,广东,广东广州,50 - 99人,私营．民营企业,内衣,39
湖州南鑫服饰有限公司,浙江,浙江湖州,50 - 99人,私营．民营企业,童装,39
皆柏贸易（杭州）有限公司,浙江,浙江杭州,100 - 499人,港台澳企业,"男装, 女装, 运动休闲",39
嘉尚商贸有限公司（陕西分公司）,陕西,陕西西安,100 - 499人,私营．民营企业,女装,39
浙江威伯绅服饰有限公司,浙江,浙江嘉兴,500 - 999人,私营．民营企业,男装,39
湖州衣尺衣寸服饰有限公司,浙江,浙江湖州,100 - 499人,私营．民营企业,童装,39
世宛商贸（上海）有限公司,上海,上海静安,100 - 499人,外商独资．外企办事处,"男装,女装,童装,鞋业,家纺",40
上海亿玖国际贸易有限公司,上海,上海,1 - 49人,私营．民营企业,"男装, 女装, 童装, 毛衫针织",40
四川艾丽琪制衣有限公司,四川,四川眉山,1 - 49人,外商独资．外企办事处,女装,40
浙江珞炫服饰有限公司,浙江,浙江温州,100 - 499人,私营．民营企业,女装,40
宁波海曙高的雅服装有限公司,浙江,浙江宁波,50 - 99人,私营．民营企业,"男装,女装,职业装",40
福建海峡服装有限公司,福建,福建福州,100 - 499人,私营．民营企业,"女装,童装,运动休闲,其他",40
深圳市飘二千服装有限公司,广东,广东深圳,500 - 999人,私营．民营企业,女装,40
北京雪莲羊绒有限公司,北京,北京,500 - 999人,国有企业,"男装, 女装, 毛衫针织, 其他",40
帝财商贸（上海）有限公司,上海,上海,50 - 99人,外商独资．外企办事处,"女装,童装,运动休闲,毛衫针织",40
青岛铭绣时装有限公司,山东,山东青岛,1 - 49人,外商独资．外企办事处,女装,40
张家港市时盛针织服饰有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,"男装, 女装, 童装, 毛衫针织, 其他",41
宁波丽泰制衣有限公司,浙江,浙江宁波,100 - 499人,港台澳企业,"女装,童装,男装",41
保定大英服饰制造有限公司,河北,河北保定,50 - 99人,外商独资．外企办事处,童装,41
浙江亚德工贸有限公司,浙江,浙江金华,500 - 999人,私营．民营企业,"男装,女装,童装,饰品,泳装",41
嘉兴秀姿时装有限公司,北京,北京,1 - 49人,私营．民营企业,"男装,女装,毛衫针织,羽绒服,丝绸",41
雅鹿电子商务宿迁有限公司,江苏,江苏宿迁,100 - 499人,私营．民营企业,女装,41
